Date,STATE,Unnamed: 0,V1,POC,Daily Max 8-hour CO Concentration,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,STATE_CODE
2016-01,Alabama,341.3333333333333,341.3333333333333,1.3333333333333333,0.5860215053763442,6.688172043010753,22.946236559139784,95.61290322580645,42101.0,1.0
2016-01,Alaska,1123.0,1123.0,1.0,1.1161290322580646,12.67741935483871,23.822580645161292,99.25806451612904,42101.0,2.0
2016-01,Arizona,13226.75,13226.75,1.0,0.7790322580645157,8.92258064516129,23.829032258064515,99.28225806451613,42101.0,4.0
2016-01,Arkansas,31365.0,31365.0,2.0,0.4612903225806453,5.419354838709677,23.838709677419356,99.3225806451613,42101.0,5.0
2016-01,California,63935.110807113546,63935.110807113546,1.5467396260829913,0.5923392612859092,6.754673962608299,23.22845417236662,96.80528955768354,42101.0,6.0
2016-01,Colorado,92582.41240875912,92582.41240875912,1.2262773722627738,0.8043795620437966,9.218978102189782,23.583941605839417,98.26642335766424,42101.0,8.0
2016-01,Connecticut,95729.6,95729.6,1.0,0.426451612903226,4.741935483870968,23.406451612903226,97.53548387096774,42101.0,9.0
2016-01,Delaware,96816.0,96816.0,1.0,0.5612903225806454,6.387096774193548,23.838709677419356,99.3225806451613,42101.0,10.0
2016-01,District Of Columbia,97637.5,97637.5,1.0,0.8887096774193546,10.080645161290322,23.822580645161292,99.25806451612904,42101.0,11.0
2016-01,Florida,100971.34823529412,100971.34823529412,1.0729411764705883,0.4402352941176471,4.985882352941177,22.303529411764707,92.93411764705883,42101.0,12.0
2016-01,Georgia,1742.6440677966102,1742.6440677966102,1.0,0.8525423728813559,9.610169491525424,23.54237288135593,98.08474576271186,42101.0,13.0
2016-01,Hawaii,2599.6666666666665,2599.6666666666665,1.3333333333333333,0.5612903225806448,6.387096774193548,21.913978494623656,91.36559139784946,42101.0,15.0
2016-01,Idaho,3596.3333333333335,3596.3333333333335,1.0,0.7161290322580643,8.172043010752688,23.602150537634408,98.33333333333333,42101.0,16.0
2016-01,Illinois,4504.948717948718,4504.948717948718,1.0,0.28717948717948716,3.1666666666666665,23.371794871794872,97.37179487179488,42101.0,17.0
2016-01,Indiana,6057.096,6057.096,1.0,0.40559999999999974,4.552,23.304,97.096,42101.0,18.0
2016-01,Iowa,7350.533333333334,7350.533333333334,1.0,0.2966666666666665,3.2666666666666666,22.177777777777777,92.43333333333334,42101.0,19.0
2016-01,Kansas,8066.0,8066.0,1.0,0.44838709677419364,5.32258064516129,23.64516129032258,98.51612903225806,42101.0,20.0
2016-01,Kentucky,8703.253012048193,8703.253012048193,1.0,0.3686746987951807,4.096385542168675,22.795180722891565,94.98795180722891,42101.0,21.0
2016-01,Louisiana,9555.5,9555.5,1.0,0.4370967741935483,4.870967741935484,23.338709677419356,97.24193548387096,42101.0,22.0
2016-01,Maine,10467.0,10467.0,1.0,0.2870967741935484,3.096774193548387,22.516129032258064,93.79569892473118,42101.0,23.0
2016-01,Maryland,16356.2,16356.2,1.0,0.3683870967741933,4.032258064516129,23.716129032258063,98.81290322580645,42101.0,24.0
2016-01,Massachusetts,18314.545945945945,18314.545945945945,1.0,0.3827027027027026,4.297297297297297,23.124324324324323,96.35135135135135,42101.0,25.0
2016-01,Michigan,20964.777777777777,20964.777777777777,1.0,0.41827956989247317,4.741935483870968,23.78494623655914,99.10394265232975,42101.0,26.0
2016-01,Minnesota,23839.67924528302,23839.67924528302,1.0,0.29433962264150954,3.25,22.7311320754717,94.7122641509434,42101.0,27.0
2016-01,Mississippi,25247.0,25247.0,1.0,0.4161290322580645,4.516129032258065,23.806451612903224,99.19354838709677,42101.0,28.0
2016-01,Missouri,25969.41772151899,25969.41772151899,1.0,0.3936708860759493,4.594936708860759,23.0126582278481,95.88607594936708,42101.0,29.0
2016-01,Montana,26843.389830508473,26843.389830508473,3.1016949152542375,0.23389830508474546,2.457627118644068,23.06779661016949,96.11864406779661,42101.0,30.0
2016-01,Nebraska,27583.19298245614,27583.19298245614,1.0,0.4947368421052631,5.5964912280701755,23.263157894736842,96.91228070175438,42101.0,31.0
2016-01,Nevada,29196.62962962963,29196.62962962963,1.0,0.7398148148148151,8.425925925925926,23.50462962962963,97.93981481481481,42101.0,32.0
2016-01,New Hampshire,30823.5,30823.5,1.0,0.23225806451612904,2.3548387096774195,23.806451612903224,99.19354838709677,42101.0,33.0
2016-01,New Jersey,32638.166666666668,32638.166666666668,1.0,0.6096774193548387,6.946236559139785,23.70967741935484,98.79032258064517,42101.0,34.0
2016-01,New Mexico,34099.0,34099.0,1.0,0.44516129032258045,5.032258064516129,23.241935483870968,96.83870967741936,42101.0,35.0
2016-01,New York,36057.22463768116,36057.22463768116,1.0,0.36014492753623145,4.003623188405797,23.481884057971016,97.83695652173913,42101.0,36.0
2016-01,North Carolina,38027.0,38027.0,3.0,0.42096774193548375,4.758064516129032,23.43548387096774,97.64516129032258,42101.0,37.0
